2016ID,packID,row,group.position,position,maternalID,paternalID,maternalpositionID,maternalrow,maternalposition,seed.mass,cohort,row,position,planting.notes
2052,664,314,35,34.9,56,27,NA,NA,NA,NA,greenhouse,314,34.9,
2053,664,314,35,35,56,27,NA,NA,NA,NA,greenhouse,314,35,
2054,664,314,35,35.1,56,27,NA,NA,NA,NA,greenhouse,314,35.1,
2055,664,314,35,35.2,56,27,NA,NA,NA,NA,greenhouse,314,35.2,
2056,666,314,37,36.8,2,24,NA,NA,NA,11.48,greenhouse,314,36.8,
2057,666,314,37,36.9,2,24,NA,NA,NA,NA,greenhouse,314,36.9,
2058,666,314,37,37,2,24,NA,NA,NA,NA,greenhouse,314,37,
2059,666,314,37,37.1,2,24,NA,NA,NA,NA,greenhouse,314,37.1,
2060,666,314,37,37.2,2,24,NA,NA,NA,NA,greenhouse,314,37.2,
2061,667,314,39,38.8,57,96,NA,NA,NA,12.9,greenhouse,314,38.8,
2062,667,314,39,38.9,57,96,NA,NA,NA,NA,greenhouse,314,38.9,
2063,667,314,39,39,57,96,NA,NA,NA,NA,greenhouse,314,39,
2064,667,314,39,39.1,57,96,NA,NA,NA,NA,greenhouse,314,39.1,
2065,667,314,39,39.2,57,96,NA,NA,NA,NA,greenhouse,314,39.2,
2066,676,314,41,40.8,80,15,NA,NA,NA,10.47,greenhouse,314,40.8,
2067,676,314,41,40.9,80,15,NA,NA,NA,NA,greenhouse,314,40.9,
2068,676,314,41,41,80,15,NA,NA,NA,NA,greenhouse,314,41,
2069,676,314,41,41.1,80,15,NA,NA,NA,NA,greenhouse,314,41.1,
2070,676,314,41,41.2,80,15,NA,NA,NA,NA,greenhouse,314,41.2,seed is at large
2071,677,314,43,42.8,88,98,NA,NA,NA,8.05,greenhouse,314,42.8,
2072,677,314,43,42.9,88,98,NA,NA,NA,NA,greenhouse,314,42.9,
2073,677,314,43,43,88,98,NA,NA,NA,NA,greenhouse,314,43,
2074,677,314,43,43.1,88,98,NA,NA,NA,NA,greenhouse,314,43.1,
2075,677,314,43,43.2,88,98,NA,NA,NA,NA,greenhouse,314,43.2,
2076,681,314,45,44.8,16,43,NA,NA,NA,12.76,greenhouse,314,44.8,
2077,681,314,45,44.9,16,43,NA,NA,NA,NA,greenhouse,314,44.9,
2078,681,314,45,45,16,43,NA,NA,NA,NA,greenhouse,314,45,
2079,681,314,45,45.1,16,43,NA,NA,NA,NA,greenhouse,314,45.1,
2080,681,314,45,45.2,16,43,NA,NA,NA,NA,greenhouse,314,45.2,
2081,682,314,47,46.8,88,98,NA,NA,NA,7.44,greenhouse,314,46.8,
2082,682,314,47,46.9,88,98,NA,NA,NA,NA,greenhouse,314,46.9,
2083,682,314,47,47,88,98,NA,NA,NA,NA,greenhouse,314,47,
2084,682,314,47,47.1,88,98,NA,NA,NA,NA,greenhouse,314,47.1,
2085,682,314,47,47.2,88,98,NA,NA,NA,NA,greenhouse,314,47.2,
2086,683,314,49,48.8,68,55,NA,NA,NA,8.39,greenhouse,314,48.8,
2087,683,314,49,48.9,68,55,NA,NA,NA,NA,greenhouse,314,48.9,
2088,683,314,49,49,68,55,NA,NA,NA,NA,greenhouse,314,49,
2089,683,314,49,49.1,68,55,NA,NA,NA,NA,greenhouse,314,49.1,
2090,683,314,49,49.2,68,55,NA,NA,NA,NA,greenhouse,314,49.2,
2091,201,317,1,0.8,565,NA,1157,300,18.9,13.5,field,317,0.8,
2092,201,317,1,0.9,565,NA,1157,300,18.9,NA,field,317,0.9,
2093,201,317,1,1,565,NA,1157,300,18.9,NA,field,317,1,
2094,201,317,1,1.1,565,NA,1157,300,18.9,NA,field,317,1.1,
2095,201,317,1,1.2,565,NA,1157,300,18.9,NA,field,317,1.2,
2096,202,317,3,2.8,530,NA,1009,210,7.1,7.58,field,317,2.8,
2097,202,317,3,2.9,530,NA,1009,210,7.1,NA,field,317,2.9,
2098,202,317,3,3,530,NA,1009,210,7.1,NA,field,317,3,
2099,202,317,3,3.1,530,NA,1009,210,7.1,NA,field,317,3.1,
2100,202,317,3,3.2,530,NA,1009,210,7.1,NA,field,317,3.2,
2101,203,317,5,4.8,573,NA,485,112,43.2,9.64,field,317,4.8,
2102,203,317,5,4.9,573,NA,485,112,43.2,NA,field,317,4.9,
2103,203,317,5,5,573,NA,485,112,43.2,NA,field,317,5,
2104,203,317,5,5.1,573,NA,485,112,43.2,NA,field,317,5.1,
2105,203,317,5,5.2,573,NA,485,112,43.2,NA,field,317,5.2,
2106,204,317,7,6.8,572,NA,762,124,6.9,10.48,field,317,6.8,
2107,204,317,7,6.9,572,NA,762,124,6.9,NA,field,317,6.9,
2108,204,317,7,7,572,NA,762,124,6.9,NA,field,317,7,
2109,204,317,7,7.1,572,NA,762,124,6.9,NA,field,317,7.1,
2110,204,317,7,7.2,572,NA,762,124,6.9,NA,field,317,7.2,
2111,205,317,9,8.8,524,NA,279,108,11.1,5.75,field,317,8.8,
2112,205,317,9,8.9,524,NA,279,108,11.1,NA,field,317,8.9,
2113,205,317,9,9,524,NA,279,108,11.1,NA,field,317,9,
2114,205,317,9,9.1,524,NA,279,108,11.1,NA,field,317,9.1,
2115,205,317,9,9.2,524,NA,279,108,11.1,NA,field,317,9.2,
2116,206,317,11,10.8,572,NA,1384,324,9.1,11.34,field,317,10.8,
2117,206,317,11,10.9,572,NA,1384,324,9.1,NA,field,317,10.9,
2118,206,317,11,11,572,NA,1384,324,9.1,NA,field,317,11,
2119,206,317,11,11.1,572,NA,1384,324,9.1,NA,field,317,11.1,
2120,206,317,11,11.2,572,NA,1384,324,9.1,NA,field,317,11.2,
2121,207,317,13,12.8,526,NA,1149,300,15.1,9.9,field,317,12.8,
2122,207,317,13,12.9,526,NA,1149,300,15.1,NA,field,317,12.9,
2123,207,317,13,13,526,NA,1149,300,15.1,NA,field,317,13,
2124,207,317,13,13.1,526,NA,1149,300,15.1,NA,field,317,13.1,
2125,207,317,13,13.2,526,NA,1149,300,15.1,NA,field,317,13.2,
2126,208,317,15,14.8,554,NA,1210,300,39.2,12.44,field,317,14.8,
2127,208,317,15,14.9,554,NA,1210,300,39.2,NA,field,317,14.9,
2128,208,317,15,15,554,NA,1210,300,39.2,NA,field,317,15,
2129,208,317,15,15.1,554,NA,1210,300,39.2,NA,field,317,15.1,
2130,208,317,15,15.2,554,NA,1210,300,39.2,NA,field,317,15.2,
2131,209,317,17,16.8,561,NA,1260,310,9.2,9.61,field,317,16.8,
2132,209,317,17,16.9,561,NA,1260,310,9.2,NA,field,317,16.9,
2133,209,317,17,17,561,NA,1260,310,9.2,NA,field,317,17,
2134,209,317,17,17.1,561,NA,1260,310,9.2,NA,field,317,17.1,
2135,209,317,17,17.2,561,NA,1260,310,9.2,NA,field,317,17.2,
2136,210,317,19,18.8,556,NA,1376,324,6.8,12.62,field,317,18.8,
2137,210,317,19,18.9,556,NA,1376,324,6.8,NA,field,317,18.9,
2138,210,317,19,19,556,NA,1376,324,6.8,NA,field,317,19,
2139,210,317,19,19.1,556,NA,1376,324,6.8,NA,field,317,19.1,
2140,210,317,19,19.2,556,NA,1376,324,6.8,NA,field,317,19.2,
2141,211,317,21,20.8,554,NA,1029,210,15.1,13.22,field,317,20.8,
2142,211,317,21,20.9,554,NA,1029,210,15.1,NA,field,317,20.9,
2143,211,317,21,21,554,NA,1029,210,15.1,NA,field,317,21,
2144,211,317,21,21.1,554,NA,1029,210,15.1,NA,field,317,21.1,
2145,211,317,21,21.2,554,NA,1029,210,15.1,NA,field,317,21.2,
2146,212,317,23,22.8,534,NA,621,116,48.8,6.57,field,317,22.8,
2147,212,317,23,22.9,534,NA,621,116,48.8,NA,field,317,22.9,
2148,212,317,23,23,534,NA,621,116,48.8,NA,field,317,23,
2149,212,317,23,23.1,534,NA,621,116,48.8,NA,field,317,23.1,
2150,212,317,23,23.2,534,NA,621,116,48.8,NA,field,317,23.2,
2151,213,317,25,24.8,556,NA,1122,300,4.9,11.16,field,317,24.8,
2152,213,317,25,24.9,556,NA,1122,300,4.9,NA,field,317,24.9,
2153,213,317,25,25,556,NA,1122,300,4.9,NA,field,317,25,
2154,213,317,25,25.1,556,NA,1122,300,4.9,NA,field,317,25.1,
2155,213,317,25,25.2,556,NA,1122,300,4.9,NA,field,317,25.2,
2156,214,317,27,26.8,563,NA,855,124,43.2,11.73,field,317,26.8,
2157,214,317,27,26.9,563,NA,855,124,43.2,NA,field,317,26.9,
2158,214,317,27,27,563,NA,855,124,43.2,NA,field,317,27,
2159,214,317,27,27.1,563,NA,855,124,43.2,NA,field,317,27.1,
2160,214,317,27,27.2,563,NA,855,124,43.2,NA,field,317,27.2,
2161,215,317,29,28.8,556,NA,1219,300,43.1,11.51,field,317,28.8,
2162,215,317,29,28.9,556,NA,1219,300,43.1,NA,field,317,28.9,
2163,215,317,29,29,556,NA,1219,300,43.1,NA,field,317,29,
2164,215,317,29,29.1,556,NA,1219,300,43.1,NA,field,317,29.1,
2165,215,317,29,29.2,556,NA,1219,300,43.1,NA,field,317,29.2,
2166,216,317,31,30.8,522,NA,284,108,13.1,5.25,field,317,30.8,
2167,216,317,31,30.9,522,NA,284,108,13.1,NA,field,317,30.9,
2168,216,317,31,31,522,NA,284,108,13.1,NA,field,317,31,
2169,216,317,31,31.1,522,NA,284,108,13.1,NA,field,317,31.1,
2170,216,317,31,31.2,522,NA,284,108,13.1,NA,field,317,31.2,
2171,217,317,33,32.8,560,NA,199,102,29.1,5.33,field,317,32.8,
2172,217,317,33,32.9,560,NA,199,102,29.1,NA,field,317,32.9,
2173,217,317,33,33,560,NA,199,102,29.1,NA,field,317,33,
2174,217,317,33,33.1,560,NA,199,102,29.1,NA,field,317,33.1,
2175,217,317,33,33.2,560,NA,199,102,29.1,NA,field,317,33.2,
2176,218,317,35,34.8,520,NA,1389,324,11.1,9.2,field,317,34.8,
2177,218,317,35,34.9,520,NA,1389,324,11.1,NA,field,317,34.9,
2178,218,317,35,35,520,NA,1389,324,11.1,NA,field,317,35,
2179,218,317,35,35.1,520,NA,1389,324,11.1,NA,field,317,35.1,
2180,218,317,35,35.2,520,NA,1389,324,11.1,NA,field,317,35.2,
2181,219,317,37,36.8,522,NA,282,108,12.9,7.3,field,317,36.8,
2182,219,317,37,36.9,522,NA,282,108,12.9,NA,field,317,36.9,
2183,219,317,37,37,522,NA,282,108,12.9,NA,field,317,37,
2184,219,317,37,37.1,522,NA,282,108,12.9,NA,field,317,37.1,
2185,219,317,37,37.2,522,NA,282,108,12.9,NA,field,317,37.2,
2186,220,317,39,38.8,521,NA,996,210,2.8,11.29,field,317,38.8,
2187,220,317,39,38.9,521,NA,996,210,2.8,NA,field,317,38.9,
2188,220,317,39,39,521,NA,996,210,2.8,NA,field,317,39,
2189,220,317,39,39.1,521,NA,996,210,2.8,NA,field,317,39.1,
2190,220,317,39,39.2,521,NA,996,210,2.8,NA,field,317,39.2,
2191,221,317,41,40.8,534,NA,622,116,48.9,9.61,field,317,40.8,
2192,221,317,41,40.9,534,NA,622,116,48.9,NA,field,317,40.9,
2193,221,317,41,41,534,NA,622,116,48.9,NA,field,317,41,
2194,221,317,41,41.1,534,NA,622,116,48.9,NA,field,317,41.1,
2195,221,317,41,41.2,534,NA,622,116,48.9,NA,field,317,41.2,
2196,222,317,43,42.8,550,NA,1013,210,9,12.52,field,317,42.8,
2197,222,317,43,42.9,550,NA,1013,210,9,NA,field,317,42.9,
2198,222,317,43,43,550,NA,1013,210,9,NA,field,317,43,
2199,222,317,43,43.1,550,NA,1013,210,9,NA,field,317,43.1,
2200,222,317,43,43.2,550,NA,1013,210,9,NA,field,317,43.2,
2201,223,317,45,44.8,561,NA,1467,324,42.9,8.28,field,317,44.8,
2202,223,317,45,44.9,561,NA,1467,324,42.9,NA,field,317,44.9,
2203,223,317,45,45,561,NA,1467,324,42.9,NA,field,317,45,
2204,223,317,45,45.1,561,NA,1467,324,42.9,NA,field,317,45.1,
2205,223,317,45,45.2,561,NA,1467,324,42.9,NA,field,317,45.2,
2206,224,317,47,46.8,524,NA,277,108,10.9,11.94,field,317,46.8,
2207,224,317,47,46.9,524,NA,277,108,10.9,NA,field,317,46.9,
2208,224,317,47,47,524,NA,277,108,10.9,NA,field,317,47,
2209,224,317,47,47.1,524,NA,277,108,10.9,NA,field,317,47.1,
2210,224,317,47,47.2,524,NA,277,108,10.9,NA,field,317,47.2,
2211,225,317,49,48.8,564,NA,133,102,3,6.95,field,317,48.8,
2212,225,317,49,48.9,564,NA,133,102,3,NA,field,317,48.9,
2213,225,317,49,49,564,NA,133,102,3,NA,field,317,49,
2214,225,317,49,49.1,564,NA,133,102,3,NA,field,317,49.1,
2215,225,317,49,49.2,564,NA,133,102,3,NA,field,317,49.2,
2216,226,318,1,0.8,534,NA,622,116,48.9,10.5,field,318,0.8,
2217,226,318,1,0.9,534,NA,622,116,48.9,NA,field,318,0.9,
2218,226,318,1,1,534,NA,622,116,48.9,NA,field,318,1,
2219,226,318,1,1.1,534,NA,622,116,48.9,NA,field,318,1.1,
2220,226,318,1,1.2,534,NA,622,116,48.9,NA,field,318,1.2,
2221,227,318,3,2.8,533,NA,359,108,43.1,11.61,field,318,2.8,
2222,227,318,3,2.9,533,NA,359,108,43.1,NA,field,318,2.9,
2223,227,318,3,3,533,NA,359,108,43.1,NA,field,318,3,
2224,227,318,3,3.1,533,NA,359,108,43.1,NA,field,318,3.1,
2225,227,318,3,3.2,533,NA,359,108,43.1,NA,field,318,3.2,
2226,228,318,5,4.8,537,NA,207,102,32.9,5.77,field,318,4.8,
2227,228,318,5,4.9,537,NA,207,102,32.9,NA,field,318,4.9,
2228,228,318,5,5,537,NA,207,102,32.9,NA,field,318,5,
2229,228,318,5,5.1,537,NA,207,102,32.9,NA,field,318,5.1,
2230,228,318,5,5.2,537,NA,207,102,32.9,NA,field,318,5.2,
2231,229,318,7,6.8,550,NA,1013,210,9,12.12,field,318,6.8,
2232,229,318,7,6.9,550,NA,1013,210,9,NA,field,318,6.9,
2233,229,318,7,7,550,NA,1013,210,9,NA,field,318,7,
2234,229,318,7,7.1,550,NA,1013,210,9,NA,field,318,7.1,
2235,229,318,7,7.2,550,NA,1013,210,9,NA,field,318,7.2,
2236,230,318,9,8.8,568,NA,714,118,35.1,10.73,field,318,8.8,seed is at large?
2237,230,318,9,8.9,568,NA,714,118,35.1,NA,field,318,8.9,
2238,230,318,9,9,568,NA,714,118,35.1,NA,field,318,9,
2239,230,318,9,9.1,568,NA,714,118,35.1,NA,field,318,9.1,
2240,230,318,9,9.2,568,NA,714,118,35.1,NA,field,318,9.2,seed is at large?
2241,231,318,11,10.8,554,NA,1026,210,14.8,12.44,field,318,10.8,
2242,231,318,11,10.9,554,NA,1026,210,14.8,NA,field,318,10.9,
2243,231,318,11,11,554,NA,1026,210,14.8,NA,field,318,11,
2244,231,318,11,11.1,554,NA,1026,210,14.8,NA,field,318,11.1,
2245,231,318,11,11.2,554,NA,1026,210,14.8,NA,field,318,11.2,
2246,232,318,13,12.8,561,NA,1260,310,9.2,10.48,field,318,12.8,
2247,232,318,13,12.9,561,NA,1260,310,9.2,NA,field,318,12.9,
2248,232,318,13,13,561,NA,1260,310,9.2,NA,field,318,13,
2249,232,318,13,13.1,561,NA,1260,310,9.2,NA,field,318,13.1,
2250,232,318,13,13.2,561,NA,1260,310,9.2,NA,field,318,13.2,
2251,233,318,15,14.8,568,NA,712,118,34.9,10.42,field,318,14.8,
2252,233,318,15,14.9,568,NA,712,118,34.9,NA,field,318,14.9,
2253,233,318,15,15,568,NA,712,118,34.9,NA,field,318,15,
2254,233,318,15,15.1,568,NA,712,118,34.9,NA,field,318,15.1,
2255,233,318,15,15.2,568,NA,712,118,34.9,NA,field,318,15.2,
2256,234,318,17,16.8,573,NA,485,112,43.2,11.19,field,318,16.8,
2257,234,318,17,16.9,573,NA,485,112,43.2,NA,field,318,16.9,
2258,234,318,17,17,573,NA,485,112,43.2,NA,field,318,17,
2259,234,318,17,17.1,573,NA,485,112,43.2,NA,field,318,17.1,
2260,234,318,17,17.2,573,NA,485,112,43.2,NA,field,318,17.2,
2261,235,318,19,18.8,568,NA,714,118,35.1,10.11,field,318,18.8,
2262,235,318,19,18.9,568,NA,714,118,35.1,NA,field,318,18.9,
2263,235,318,19,19,568,NA,714,118,35.1,NA,field,318,19,
2264,235,318,19,19.1,568,NA,714,118,35.1,NA,field,318,19.1,
2265,235,318,19,19.2,568,NA,714,118,35.1,NA,field,318,19.2,
2266,236,318,21,20.8,573,NA,246,102,48.8,10.19,field,318,20.8,
2267,236,318,21,20.9,573,NA,246,102,48.8,NA,field,318,20.9,
2268,236,318,21,21,573,NA,246,102,48.8,NA,field,318,21,
2269,236,318,21,21.1,573,NA,246,102,48.8,NA,field,318,21.1,
2270,236,318,21,21.2,573,NA,246,102,48.8,NA,field,318,21.2,
2271,237,318,23,22.8,573,NA,485,112,43.2,10.89,field,318,22.8,
2272,237,318,23,22.9,573,NA,485,112,43.2,NA,field,318,22.9,
2273,237,318,23,23,573,NA,485,112,43.2,NA,field,318,23,
2274,237,318,23,23.1,573,NA,485,112,43.2,NA,field,318,23.1,
2275,237,318,23,23.2,573,NA,485,112,43.2,NA,field,318,23.2,
2276,238,318,25,24.8,542,NA,349,108,39.1,10.29,field,318,24.8,
2277,238,318,25,24.9,542,NA,349,108,39.1,NA,field,318,24.9,
2278,238,318,25,25,542,NA,349,108,39.1,NA,field,318,25,
2279,238,318,25,25.1,542,NA,349,108,39.1,NA,field,318,25.1,
2280,238,318,25,25.2,542,NA,349,108,39.1,NA,field,318,25.2,
2281,239,318,27,26.8,572,NA,1384,324,9.1,10.8,field,318,26.8,
2282,239,318,27,26.9,572,NA,1384,324,9.1,NA,field,318,26.9,
2283,239,318,27,27,572,NA,1384,324,9.1,NA,field,318,27,
2284,239,318,27,27.1,572,NA,1384,324,9.1,NA,field,318,27.1,
2285,239,318,27,27.2,572,NA,1384,324,9.1,NA,field,318,27.2,
2286,240,318,29,28.8,533,NA,359,108,43.1,11.55,field,318,28.8,
2287,240,318,29,28.9,533,NA,359,108,43.1,NA,field,318,28.9,
2288,240,318,29,29,533,NA,359,108,43.1,NA,field,318,29,
2289,240,318,29,29.1,533,NA,359,108,43.1,NA,field,318,29.1,
2290,240,318,29,29.2,533,NA,359,108,43.1,NA,field,318,29.2,
2291,241,318,31,30.8,550,NA,1013,210,9,13.28,field,318,30.8,
2292,241,318,31,30.9,550,NA,1013,210,9,NA,field,318,30.9,
2293,241,318,31,31,550,NA,1013,210,9,NA,field,318,31,
2294,241,318,31,31.1,550,NA,1013,210,9,NA,field,318,31.1,
2295,241,318,31,31.2,550,NA,1013,210,9,NA,field,318,31.2,
2296,242,318,33,32.8,522,NA,285,108,13.2,11.16,field,318,32.8,
2297,242,318,33,32.9,522,NA,285,108,13.2,NA,field,318,32.9,
2298,242,318,33,33,522,NA,285,108,13.2,NA,field,318,33,
2299,242,318,33,33.1,522,NA,285,108,13.2,NA,field,318,33.1,
2300,242,318,33,33.2,522,NA,285,108,13.2,NA,field,318,33.2,
2301,243,318,35,34.8,564,NA,133,102,3,12.74,field,318,34.8,
2302,243,318,35,34.9,564,NA,133,102,3,NA,field,318,34.9,
2303,243,318,35,35,564,NA,133,102,3,NA,field,318,35,
2304,243,318,35,35.1,564,NA,133,102,3,NA,field,318,35.1,
2305,243,318,35,35.2,564,NA,133,102,3,NA,field,318,35.2,
2306,244,318,37,36.8,552,NA,1454,324,37.1,13.79,field,318,36.8,
2307,244,318,37,36.9,552,NA,1454,324,37.1,NA,field,318,36.9,
2308,244,318,37,37,552,NA,1454,324,37.1,NA,field,318,37,
2309,244,318,37,37.1,552,NA,1454,324,37.1,NA,field,318,37.1,
2310,244,318,37,37.2,552,NA,1454,324,37.1,NA,field,318,37.2,
2311,245,318,39,38.8,563,NA,957,204,34.9,10.36,field,318,38.8,
2312,245,318,39,38.9,563,NA,957,204,34.9,NA,field,318,38.9,
2313,245,318,39,39,563,NA,957,204,34.9,NA,field,318,39,
2314,245,318,39,39.1,563,NA,957,204,34.9,NA,field,318,39.1,
2315,245,318,39,39.2,563,NA,957,204,34.9,NA,field,318,39.2,
2316,246,318,41,40.8,564,NA,133,102,3,4.55,field,318,40.8,
2317,246,318,41,40.9,564,NA,133,102,3,NA,field,318,40.9,
2318,246,318,41,41,564,NA,133,102,3,NA,field,318,41,
2319,246,318,41,41.1,564,NA,133,102,3,NA,field,318,41.1,
2320,246,318,41,41.2,564,NA,133,102,3,NA,field,318,41.2,
2321,247,318,43,42.8,550,NA,501,116,0.8,5.12,field,318,42.8,
2322,247,318,43,42.9,550,NA,501,116,0.8,NA,field,318,42.9,
2323,247,318,43,43,550,NA,501,116,0.8,NA,field,318,43,
2324,247,318,43,43.1,550,NA,501,116,0.8,NA,field,318,43.1,
2325,247,318,43,43.2,550,NA,501,116,0.8,NA,field,318,43.2,
2326,248,318,45,44.8,550,NA,1013,210,9,12.37,field,318,44.8,
2327,248,318,45,44.9,550,NA,1013,210,9,NA,field,318,44.9,
2328,248,318,45,45,550,NA,1013,210,9,NA,field,318,45,
2329,248,318,45,45.1,550,NA,1013,210,9,NA,field,318,45.1,
2330,248,318,45,45.2,550,NA,1013,210,9,NA,field,318,45.2,
2331,249,318,47,46.8,550,NA,64,100,25.1,10.36,field,318,46.8,
2332,249,318,47,46.9,550,NA,64,100,25.1,NA,field,318,46.9,
2333,249,318,47,47,550,NA,64,100,25.1,NA,field,318,47,
2334,249,318,47,47.1,550,NA,64,100,25.1,NA,field,318,47.1,
2335,249,318,47,47.2,550,NA,64,100,25.1,NA,field,318,47.2,
2336,250,318,49,48.8,521,NA,996,210,2.8,10.96,field,318,48.8,
2337,250,318,49,48.9,521,NA,996,210,2.8,NA,field,318,48.9,
2338,250,318,49,49,521,NA,996,210,2.8,NA,field,318,49,
2339,250,318,49,49.1,521,NA,996,210,2.8,NA,field,318,49.1,
2340,250,318,49,49.2,521,NA,996,210,2.8,NA,field,318,49.2,
2341,684,323,1,0.8,92,15,NA,NA,NA,10.98,greenhouse,323,0.8,
2342,684,323,1,0.9,92,15,NA,NA,NA,NA,greenhouse,323,0.9,
2343,684,323,1,1,92,15,NA,NA,NA,NA,greenhouse,323,1,
2344,684,323,1,1.1,92,15,NA,NA,NA,NA,greenhouse,323,1.1,
2345,684,323,1,1.2,92,15,NA,NA,NA,NA,greenhouse,323,1.2,
2346,685,323,3,2.8,90,96,NA,NA,NA,11.25,greenhouse,323,2.8,
2347,685,323,3,2.9,90,96,NA,NA,NA,NA,greenhouse,323,2.9,
2348,685,323,3,3,90,96,NA,NA,NA,NA,greenhouse,323,3,
2349,685,323,3,3.1,90,96,NA,NA,NA,NA,greenhouse,323,3.1,
2350,685,323,3,3.2,90,96,NA,NA,NA,NA,greenhouse,323,3.2,
2351,686,323,5,4.8,72,21,NA,NA,NA,12.33,greenhouse,323,4.8,
2352,686,323,5,4.9,72,21,NA,NA,NA,NA,greenhouse,323,4.9,
2353,686,323,5,5,72,21,NA,NA,NA,NA,greenhouse,323,5,
2354,686,323,5,5.1,72,21,NA,NA,NA,NA,greenhouse,323,5.1,
2355,686,323,5,5.2,72,21,NA,NA,NA,NA,greenhouse,323,5.2,
2356,688,323,7,6.8,22,31,NA,NA,NA,8.6,greenhouse,323,6.8,
2357,688,323,7,6.9,22,31,NA,NA,NA,NA,greenhouse,323,6.9,
2358,688,323,7,7,22,31,NA,NA,NA,NA,greenhouse,323,7,
2359,688,323,7,7.1,22,31,NA,NA,NA,NA,greenhouse,323,7.1,
2360,688,323,7,7.2,22,31,NA,NA,NA,NA,greenhouse,323,7.2,
2361,689,323,9,8.8,79,75,NA,NA,NA,14.65,greenhouse,323,8.8,
2362,689,323,9,8.9,79,75,NA,NA,NA,NA,greenhouse,323,8.9,
2363,689,323,9,9,79,75,NA,NA,NA,NA,greenhouse,323,9,
2364,689,323,9,9.1,79,75,NA,NA,NA,NA,greenhouse,323,9.1,
2365,689,323,9,9.2,79,75,NA,NA,NA,NA,greenhouse,323,9.2,
2366,691,323,11,10.8,73,67,NA,NA,NA,11.92,greenhouse,323,10.8,
2367,691,323,11,10.9,73,67,NA,NA,NA,NA,greenhouse,323,10.9,
2368,691,323,11,11,73,67,NA,NA,NA,NA,greenhouse,323,11,
2369,691,323,11,11.1,73,67,NA,NA,NA,NA,greenhouse,323,11.1,
2370,691,323,11,11.2,73,67,NA,NA,NA,NA,greenhouse,323,11.2,
2371,695,323,13,12.8,53,31,NA,NA,NA,8.44,greenhouse,323,12.8,
2372,695,323,13,12.9,53,31,NA,NA,NA,NA,greenhouse,323,12.9,
2373,695,323,13,13,53,31,NA,NA,NA,NA,greenhouse,323,13,
2374,695,323,13,13.1,53,31,NA,NA,NA,NA,greenhouse,323,13.1,
2375,695,323,13,13.2,53,31,NA,NA,NA,NA,greenhouse,323,13.2,seed is at large
2376,704,323,15,14.8,40,43,NA,NA,NA,10.09,greenhouse,323,14.8,
2377,704,323,15,14.9,40,43,NA,NA,NA,NA,greenhouse,323,14.9,
2378,704,323,15,15,40,43,NA,NA,NA,NA,greenhouse,323,15,
2379,704,323,15,15.1,40,43,NA,NA,NA,NA,greenhouse,323,15.1,
2380,704,323,15,15.2,40,43,NA,NA,NA,NA,greenhouse,323,15.2,
2381,707,323,17,16.8,100,1,NA,NA,NA,10.89,greenhouse,323,16.8,
2382,707,323,17,16.9,100,1,NA,NA,NA,NA,greenhouse,323,16.9,
2383,707,323,17,17,100,1,NA,NA,NA,NA,greenhouse,323,17,
2384,707,323,17,17.1,100,1,NA,NA,NA,NA,greenhouse,323,17.1,
2385,707,323,17,17.2,100,1,NA,NA,NA,NA,greenhouse,323,17.2,
2386,709,323,19,18.8,45,8,NA,NA,NA,10.18,greenhouse,323,18.8,
2387,709,323,19,18.9,45,8,NA,NA,NA,NA,greenhouse,323,18.9,
2388,709,323,19,19,45,8,NA,NA,NA,NA,greenhouse,323,19,
2389,709,323,19,19.1,45,8,NA,NA,NA,NA,greenhouse,323,19.1,
2390,709,323,19,19.2,45,8,NA,NA,NA,NA,greenhouse,323,19.2,
2391,715,323,21,20.8,88,98,NA,NA,NA,10.28,greenhouse,323,20.8,
2392,715,323,21,20.9,88,98,NA,NA,NA,NA,greenhouse,323,20.9,
2393,715,323,21,21,88,98,NA,NA,NA,NA,greenhouse,323,21,
2394,715,323,21,21.1,88,98,NA,NA,NA,NA,greenhouse,323,21.1,
2395,715,323,21,21.2,88,98,NA,NA,NA,NA,greenhouse,323,21.2,
2396,716,323,23,22.8,33,61,NA,NA,NA,13.68,greenhouse,323,22.8,
2397,716,323,23,22.9,33,61,NA,NA,NA,NA,greenhouse,323,22.9,
2398,716,323,23,23,33,61,NA,NA,NA,NA,greenhouse,323,23,
2399,716,323,23,23.1,33,61,NA,NA,NA,NA,greenhouse,323,23.1,
2400,716,323,23,23.2,33,61,NA,NA,NA,NA,greenhouse,323,23.2,
2401,717,323,25,24.8,68,55,NA,NA,NA,7.75,greenhouse,323,24.8,
2402,717,323,25,24.9,68,55,NA,NA,NA,NA,greenhouse,323,24.9,
2403,717,323,25,25,68,55,NA,NA,NA,NA,greenhouse,323,25,
2404,717,323,25,25.1,68,55,NA,NA,NA,NA,greenhouse,323,25.1,
2405,717,323,25,25.2,68,55,NA,NA,NA,NA,greenhouse,323,25.2,
2406,718,323,27,26.8,30,98,NA,NA,NA,9.49,greenhouse,323,26.8,
2407,718,323,27,26.9,30,98,NA,NA,NA,NA,greenhouse,323,26.9,
2408,718,323,27,27,30,98,NA,NA,NA,NA,greenhouse,323,27,
2409,718,323,27,27.1,30,98,NA,NA,NA,NA,greenhouse,323,27.1,
2410,718,323,27,27.2,30,98,NA,NA,NA,NA,greenhouse,323,27.2,
